1,1262.5 ,1267.95 ,1253.9 ,1255.15 ,141282
2,1255.15 ,1256.4 ,1249.5 ,1251.65 ,53961
3,1251.15 ,1251.95 ,1248.45 ,1249.85 ,52221
4,1249.85 ,1256.3 ,1249.5 ,1252.75 ,51989
5,1252.75 ,1254.95 ,1251.65 ,1252.2 ,31852
6,1252.2 ,1254.1 ,1251.4 ,1252.1 ,32033
7,1252.1 ,1254 ,1250 ,1250.9 ,54064
8,1250.8 ,1252.85 ,1250 ,1251.45 ,41643
9,1250.85 ,1255 ,1248.9 ,1254.15 ,40853
10,1254.15 ,1254.75 ,1250.3 ,1250.35 ,18977
11,1250.3 ,1250.65 ,1244 ,1246.05 ,48304
12,1246.05 ,1247.7 ,1244.1 ,1244.35 ,20209
13,1244.3 ,1246.5 ,1243.6 ,1245.25 ,23310
14,1245.2 ,1249.55 ,1244.1 ,1247.9 ,14823
15,1248.5 ,1252.55 ,1248.05 ,1252.55 ,24605
16,1252.2 ,1255 ,1251.8 ,1254.35 ,33246
17,1254.35 ,1255 ,1253.45 ,1254.4 ,24286
18,1254.6 ,1256.7 ,1254 ,1255.25 ,33284
19,1255.2 ,1259.8 ,1254.1 ,1256.8 ,41132
20,1256.65 ,1258.5 ,1254.2 ,1254.3 ,22897
21,1254.3 ,1255.5 ,1253.5 ,1254.5 ,18488
22,1254.5 ,1255.15 ,1253.8 ,1254.4 ,12932
23,1254.25 ,1258 ,1254.1 ,1254.55 ,28802
24,1254.65 ,1256 ,1254.1 ,1255.15 ,13130
25,1255.1 ,1256 ,1253.9 ,1254.25 ,15944
26,1254.05 ,1256.5 ,1254 ,1255.15 ,20314
27,1255.15 ,1255.75 ,1250.05 ,1251.5 ,61638
28,1251.5 ,1253.75 ,1250.65 ,1253.75 ,20571
29,1253.75 ,1254.7 ,1252.95 ,1253 ,13865
30,1253 ,1253.95 ,1251.9 ,1253.15 ,20489
31,1253.15 ,1253.5 ,1250.4 ,1250.65 ,16691
32,1250.65 ,1252.35 ,1250.3 ,1250.4 ,18690
33,1250.4 ,1251.5 ,1246.15 ,1247.05 ,27856
34,1247.05 ,1248.8 ,1245.15 ,1247.15 ,31481
35,1247.05 ,1248.8 ,1245.1 ,1247.1 ,33029
36,1247.1 ,1250.45 ,1244.1 ,1249.5 ,71400
37,1249.6 ,1249.6 ,1245.65 ,1247.5 ,34946
38,1247.2 ,1247.2 ,1243.7 ,1244.8 ,29917
39,1245 ,1247.6 ,1244.75 ,1246.55 ,23285
40,1246.35 ,1249 ,1245.15 ,1245.2 ,41075
41,1245.15 ,1249.65 ,1245.15 ,1248.8 ,18766
42,1249.15 ,1255.65 ,1248.8 ,1254.65 ,32968
43,1254.1 ,1254.45 ,1250.35 ,1250.95 ,23780
44,1250.95 ,1252.4 ,1248.85 ,1251.8 ,16602
45,1251.75 ,1254.4 ,1250.75 ,1250.8 ,44561
46,1250.8 ,1253 ,1249.65 ,1252.45 ,29529
47,1252.4 ,1253 ,1251.05 ,1252.6 ,14465
48,1252.75 ,1253.6 ,1252 ,1253 ,20973
49,1253.25 ,1254 ,1252 ,1252.95 ,22281
50,1252.95 ,1254 ,1252.5 ,1253.95 ,19489
51,1253.95 ,1258.4 ,1253.35 ,1258.05 ,30254
52,1257.85 ,1265.6 ,1257 ,1262.75 ,72791
53,1262.75 ,1274 ,1262.75 ,1273.65 ,153385
54,1274.4 ,1274.7 ,1262 ,1265.7 ,121736
55,1266 ,1272.4 ,1264.25 ,1270.1 ,30977
56,1269.9 ,1274.95 ,1268.05 ,1274.4 ,37242
57,1274.4 ,1275.2 ,1268.5 ,1272.25 ,34118
58,1272.2 ,1277.9 ,1271.05 ,1277 ,31346
